Tiempo desde erupcion (d);Magnitud;error (mag);Banda
17,517449;8,997;0,006;R
17,518062;8,994;0,006;R
17,518687;8,988;0,006;R
17,519301;8,99;0,006;R
17,519914;9,007;0,006;R
17,520528;8,992;0,006;R
17,521164;8,993;0,006;R
17,521789;8,995;0,006;R
17,522414;9,005;0,006;R
17,523039;8,997;0,006;R
17,523664;8,991;0,006;R
17,524289;9;0,006;R
17,524914;8,999;0,006;R
17,525528;9,003;0,006;R
17,526141;9,005;0,006;R
17,526766;9,001;0,006;R
17,527391;9,011;0,006;R
17,528016;9,005;0,006;R
17,528641;8,993;0,006;R
17,529255;9,001;0,006;R
17,529868;8,984;0,006;R
17,530481;8,998;0,006;R
17,531095;8,996;0,006;R
17,53172;9,009;0,006;R
17,532322;9,011;0,006;R
17,532947;9,015;0,006;R
17,533572;9,015;0,006;R
17,534197;9;0,006;R
17,534822;8,993;0,006;R
17,535447;9,004;0,006;R
17,536072;9,004;0,006;R
17,536685;8,993;0,006;R
17,537299;9,001;0,006;R
17,537935;9,003;0,006;R
17,53856;9,013;0,006;R
17,539185;9,003;0,006;R
17,53981;8,994;0,006;R
17,540435;9,019;0,006;R
17,54106;9,007;0,006;R
17,541685;9,002;0,006;R
17,542299;9,022;0,006;R
17,542924;9,006;0,006;R
17,543549;9,011;0,006;R
17,544174;9,022;0,006;R
17,544799;9,017;0,006;R
17,545424;9,014;0,006;R
17,546049;8,997;0,006;R
17,546674;9,024;0,006;R
17,547299;9,005;0,006;R
17,547924;9,013;0,006;R
17,54856;9,009;0,006;R
17,549197;9,011;0,006;R
17,549822;9,023;0,006;R
17,550447;9,022;0,005;R
17,551072;9,02;0,005;R
17,551697;9,011;0,005;R
17,552322;9,013;0,006;R
17,552935;9,026;0,005;R
17,55356;9,018;0,005;R
17,554185;9,027;0,005;R
17,55481;9,013;0,005;R
17,581523;9,042;0,006;R
17,58216;9,045;0,006;R
17,582773;9,037;0,006;R
17,58341;9,046;0,006;R
17,584058;9,039;0,006;R
17,584671;9,028;0,006;R
17,585308;9,031;0,006;R
17,585921;9,044;0,006;R
17,586558;9,056;0,006;R
17,587194;9,039;0,006;R
17,587831;9,049;0,006;R
17,588444;9,055;0,006;R
17,589081;9,042;0,006;R
17,589718;9,06;0,006;R
17,590343;9,028;0,006;R
17,590968;9,044;0,005;R
17,591604;9,034;0,006;R
17,592252;9,035;0,006;R
17,592877;9,046;0,006;R
17,593502;9,048;0,005;R
17,594127;9,047;0,006;R
17,594764;9,027;0,005;R
17,5954;9,041;0,006;R
17,596037;9,04;0,006;R
17,59665;9,035;0,006;R
17,597287;9,059;0,006;R
17,597924;9,046;0,006;R
17,59856;9,047;0,006;R
17,599197;9,045;0,006;R
17,599833;9,061;0,006;R
17,60047;9,037;0,006;R
17,601095;9,051;0,006;R
17,601731;9,064;0,006;R
17,602356;9,026;0,006;R
17,602993;9,047;0,006;R
17,603641;9,052;0,006;R
17,604266;9,046;0,006;R
17,604903;9,044;0,006;R
17,605539;9,047;0,006;R
17,606176;9,04;0,006;R
17,606812;9,061;0,006;R
17,607461;9,06;0,006;R
17,608086;9,044;0,006;R
17,608711;9,049;0,006;R
17,609336;9,044;0,006;R
17,609961;9,068;0,006;R
17,610597;9,074;0,006;R
17,611222;9,052;0,006;R
17,611847;9,051;0,006;R
17,612484;9,033;0,006;R
17,61312;9,062;0,006;R
17,613757;9,067;0,006;R
17,614405;9,047;0,006;R
17,61503;9,056;0,006;R
17,615655;9,04;0,006;R
17,61628;9,049;0,006;R
17,616905;9,042;0,006;R
17,61753;9,057;0,006;R
17,618155;9,047;0,006;R
17,618792;9,024;0,006;R
17,619428;9,037;0,006;R
17,620065;9,052;0,006;R
17,620713;9,061;0,006;R
17,621338;9,03;0,006;R
17,621963;9,056;0,006;R
17,622588;9,023;0,006;R
17,623236;9,039;0,006;R
17,623861;9,044;0,006;R
17,624509;9,03;0,006;R
17,625146;9,039;0,006;R
17,625782;9,049;0,006;R
17,626407;9,047;0,006;R
17,627044;9,048;0,006;R
17,627681;9,062;0,006;R
17,628329;9,047;0,006;R
17,628965;9,03;0,006;R
17,629602;9,04;0,006;R
17,63025;9,037;0,006;R
17,630875;9,038;0,006;R
17,631523;9,051;0,006;R
17,63216;9,025;0,006;R
17,632796;9,046;0,006;R
17,633433;9,033;0,006;R
17,634058;9,056;0,006;R
17,634706;9,058;0,006;R
17,635343;9,055;0,006;R
17,635979;9,029;0,006;R
17,636627;9,036;0,006;R
17,637252;9,049;0,006;R
17,6379;9,052;0,006;R
17,638537;9,04;0,006;R
17,639185;9,05;0,006;R
17,639822;9,036;0,006;R
17,64047;9,033;0,006;R
17,641106;9,052;0,006;R
17,641743;9,029;0,006;R
17,642391;9,05;0,006;R
17,643028;9,041;0,006;R
17,643676;9,023;0,006;R
17,644312;9,014;0,006;R
17,644961;9,038;0,006;R
17,645609;9,032;0,006;R
17,646257;9,041;0,006;R
17,646917;9,043;0,006;R
17,647565;9,04;0,006;R
17,648201;9,035;0,006;R
17,648838;9,034;0,006;R
17,649474;9,048;0,006;R
17,650123;9,062;0,006;R
17,650759;9,059;0,006;R
17,651407;9,034;0,006;R
17,652044;9,043;0,006;R
17,652692;9,054;0,006;R
17,65334;9,048;0,006;R
17,653988;9,046;0,006;R
17,654625;9,053;0,006;R
17,655273;9,056;0,006;R
17,65591;9,043;0,006;R
17,656569;9,035;0,006;R
17,657218;9,033;0,006;R
17,657866;9,063;0,006;R
17,658502;9,048;0,006;R
17,659139;9,052;0,006;R
17,659775;9,048;0,006;R
17,660412;9,031;0,006;R
17,661049;9,04;0,006;R
17,661697;9,037;0,006;R
17,662333;9,06;0,006;R
17,66297;9,044;0,006;R
17,663606;9,044;0,006;R
17,664243;9,033;0,006;R
17,664891;9,066;0,006;R
17,665539;9,027;0,006;R
17,666187;9,051;0,006;R
17,666847;9,041;0,006;R
17,667495;9,053;0,006;R
17,668132;9,041;0,006;R
17,66878;9,06;0,006;R
17,66944;9,048;0,006;R
17,670088;9,06;0,006;R
17,670724;9,037;0,006;R
17,671373;9,028;0,006;R
17,672032;9,071;0,006;R
17,672669;9,056;0,006;R
17,673306;9,046;0,006;R
17,673942;9,029;0,006;R
17,674579;9,047;0,006;R
17,675227;9,04;0,006;R
17,675887;9,052;0,006;R
17,676523;9,034;0,006;R
17,67716;9,032;0,006;R
17,677819;9,052;0,006;R
17,678456;9,057;0,006;R
17,679116;9,047;0,006;R
17,679764;9,042;0,006;R
17,6804;9,049;0,006;R
17,681049;9,051;0,006;R
17,681708;9,064;0,006;R
17,682345;9,085;0,006;R
17,683005;9,062;0,006;R
17,683653;9,04;0,006;R
17,684301;9,051;0,006;R
17,684949;9,073;0,006;R
17,685597;9,073;0,006;R
17,686257;9,088;0,006;R
17,686905;9,041;0,006;R
17,687553;9,06;0,006;R
17,688201;9,06;0,006;R
17,688861;9,062;0,006;R
17,689509;9,069;0,006;R
17,690169;9,074;0,006;R
17,82418;8,667;0,008;R
17,82809;8,609;0,005;R
17,83196;8,692;0,001;R
17,84164;8,711;0,001;R
17,84745;8,686;0,001;R
17,8494;8,692;0,001;R
17,85136;8,689;0,002;R
18,501535;9,084;0,006;R
18,502148;9,093;0,006;R
18,502773;9,062;0,006;R
18,503398;9,097;0,006;R
18,504023;9,088;0,006;R
18,504648;9,113;0,006;R
18,505262;9,073;0,006;R
18,505875;9,093;0,006;R
18,5065;9,09;0,006;R
18,507125;9,101;0,006;R
18,50775;9,106;0,006;R
18,508375;9,089;0,006;R
18,509012;9,095;0,006;R
18,509637;9,111;0,006;R
18,510262;9,097;0,006;R
18,510887;9,094;0,006;R
18,511512;9,105;0,006;R
18,512137;9,083;0,006;R
18,512762;9,083;0,006;R
18,513387;9,092;0,006;R
18,514012;9,086;0,006;R
18,514613;9,08;0,006;R
18,51525;9,083;0,006;R
18,515863;9,095;0,006;R
18,5165;9,096;0,006;R
18,517102;9,092;0,006;R
18,517715;9,096;0,006;R
18,51834;9,081;0,006;R
18,518965;9,072;0,006;R
18,51959;9,069;0,006;R
18,520215;9,082;0,006;R
18,52084;9,099;0,006;R
18,521465;9,075;0,006;R
18,52209;9,081;0,006;R
18,522715;9,085;0,006;R
18,52334;9,085;0,006;R
18,523965;9,091;0,006;R
18,524579;9,077;0,006;R
18,525204;9,083;0,006;R
18,525817;9,076;0,006;R
18,526431;9,071;0,006;R
18,527044;9,07;0,006;R
18,527657;9,066;0,006;R
18,528271;9,062;0,006;R
18,528896;9,059;0,006;R
18,529521;9,056;0,006;R
18,530146;9,075;0,006;R
18,530771;9,084;0,006;R
18,531396;9,062;0,006;R
18,532021;9,065;0,006;R
18,532646;9,063;0,006;R
18,533271;9,077;0,006;R
18,533896;9,056;0,006;R
18,534532;9,06;0,006;R
18,535157;9,077;0,006;R
18,535782;9,069;0,006;R
18,536396;9,066;0,006;R
18,537021;9,064;0,006;R
18,537646;9,062;0,006;R
18,538271;9,068;0,005;R
18,538896;9,06;0,006;R
18,539521;9,065;0,006;R
18,540146;9,074;0,006;R
18,540759;9,077;0,005;R
18,541384;9,063;0,005;R
18,542009;9,061;0,006;R
18,542634;9,069;0,006;R
18,543259;9,077;0,006;R
18,543884;9,068;0,006;R
18,544498;9,053;0,006;R
18,545123;9,056;0,006;R
18,545736;9,064;0,006;R
18,546349;9,059;0,006;R
18,546963;9,05;0,006;R
18,547588;9,067;0,005;R
18,548213;9,075;0,006;R
18,548838;9,065;0,006;R
18,549463;9,065;0,005;R
18,550088;9,056;0,005;R
18,550713;9,065;0,005;R
18,551338;9,056;0,006;R
18,551974;9,051;0,006;R
18,567414;9,04;0,006;R
18,568051;9,052;0,006;R
18,568699;9,048;0,006;R
18,569336;9,049;0,006;R
18,569972;9,058;0,006;R
18,570609;9,05;0,006;R
18,571245;9,052;0,006;R
18,571882;9,054;0,006;R
18,572495;9,058;0,006;R
18,573132;9,047;0,006;R
18,573757;9,05;0,006;R
18,574405;9,049;0,006;R
18,575018;9,054;0,006;R
18,575643;9,035;0,006;R
18,576292;9,047;0,006;R
18,576928;9,04;0,006;R
18,577565;9,044;0,006;R
18,578734;9,059;0,006;R
18,579359;9,067;0,006;R
18,579995;9,061;0,006;R
18,580632;9,052;0,006;R
18,581245;9,054;0,006;R
18,581882;9,068;0,006;R
18,582495;9,053;0,006;R
18,583132;9,059;0,006;R
18,583745;9,062;0,006;R
18,584382;9,064;0,006;R
18,585007;9,045;0,006;R
18,585643;9,056;0,006;R
18,58628;9,052;0,006;R
18,586893;9,058;0,006;R
18,58753;9,036;0,006;R
18,588167;9,05;0,006;R
18,588792;9,058;0,006;R
18,589417;9,054;0,006;R
18,590053;9,047;0,006;R
18,59069;9,048;0,006;R
18,591326;9,054;0,006;R
18,591951;9,059;0,006;R
18,592576;9,037;0,006;R
18,593213;9,059;0,006;R
18,593838;9,053;0,005;R
18,594451;9,051;0,005;R
18,595088;9,043;0,005;R
18,595724;9,049;0,006;R
18,596349;9,045;0,006;R
18,596974;9,045;0,006;R
18,597599;9,044;0,006;R
18,598236;9,051;0,006;R
18,598873;9,048;0,006;R
18,599509;9,052;0,006;R
18,600146;9,042;0,006;R
18,600782;9,037;0,006;R
18,601407;9,046;0,006;R
18,602021;9,03;0,006;R
18,602657;9,033;0,005;R
18,603294;9,029;0,006;R
18,603931;9,031;0,006;R
18,604567;9,048;0,006;R
18,605204;9,056;0,006;R
18,60584;9,049;0,006;R
18,606477;9,035;0,006;R
18,607113;9,04;0,006;R
18,60775;9,034;0,006;R
18,608387;9,034;0,006;R
18,609035;9,035;0,006;R
18,60966;9,04;0,006;R
18,610296;9,065;0,006;R
18,610921;9,046;0,006;R
18,611558;9,052;0,006;R
18,612183;9,046;0,006;R
18,612808;9,038;0,006;R
18,613433;9,033;0,006;R
18,614069;9,028;0,006;R
18,614706;9,037;0,006;R
18,615354;9,038;0,005;R
18,615979;9,041;0,006;R
18,616604;9,037;0,006;R
18,617241;9,037;0,006;R
18,617877;9,022;0,006;R
18,618525;9,036;0,006;R
18,619162;9,034;0,006;R
18,619799;9,024;0,006;R
18,620435;9,03;0,006;R
18,62106;9,038;0,006;R
18,621685;9,038;0,006;R
18,62231;9,038;0,006;R
18,622947;9,043;0,006;R
18,623583;9,026;0,006;R
18,624231;9,014;0,006;R
18,624868;9,026;0,006;R
18,625493;9,002;0,006;R
18,626141;9,027;0,006;R
18,626778;9,023;0,006;R
18,627414;9,019;0,006;R
18,628062;9,007;0,006;R
18,628687;9,029;0,006;R
18,629336;9,004;0,006;R
18,629972;9,008;0,006;R
18,63062;9,017;0,006;R
18,631257;9,024;0,006;R
18,631882;9,014;0,006;R
18,63253;9,012;0,006;R
18,633167;9,024;0,006;R
18,633792;9,018;0,006;R
18,63444;9,024;0,006;R
18,635065;8,995;0,006;R
18,635713;9,022;0,006;R
18,636338;9,014;0,006;R
18,636986;9,018;0,006;R
18,637611;9,018;0,006;R
18,638259;9,006;0,006;R
18,638884;9,02;0,006;R
18,639532;8,994;0,006;R
18,640169;8,996;0,006;R
18,640817;9,007;0,006;R
18,641465;8,978;0,006;R
18,642102;9;0,006;R
18,64275;9,002;0,006;R
18,643398;8,998;0,006;R
18,644035;9,013;0,006;R
18,644683;8,996;0,006;R
18,645319;9,007;0,006;R
18,645968;8,986;0,006;R
18,646593;9,001;0,006;R
18,647241;9,012;0,006;R
18,647889;9;0,006;R
18,648514;8,976;0,006;R
18,649162;9,028;0,006;R
18,649799;9,004;0,006;R
18,650435;9,001;0,006;R
18,651083;9,003;0,006;R
18,65172;9,001;0,006;R
18,652345;9,003;0,006;R
18,652993;8,98;0,006;R
18,653641;9,004;0,006;R
18,654289;9,011;0,006;R
18,654937;8,993;0,006;R
18,655574;8,996;0,006;R
18,656211;8,988;0,006;R
18,656847;8,994;0,006;R
18,657484;9,005;0,006;R
18,65812;8,997;0,006;R
18,658768;8,979;0,006;R
18,659405;8,998;0,006;R
18,660053;8,994;0,006;R
18,66069;9,005;0,006;R
18,661349;8,996;0,006;R
18,661986;8,989;0,006;R
18,662634;8,992;0,006;R
18,663294;8,988;0,006;R
18,663931;8,992;0,006;R
18,664579;8,996;0,006;R
18,665238;8,983;0,006;R
18,665887;8,988;0,006;R
18,666523;8,997;0,006;R
18,66716;8,99;0,006;R
18,667808;8,985;0,006;R
18,668444;8,987;0,006;R
18,669093;8,987;0,006;R
18,669741;9,005;0,006;R
18,6704;8,998;0,006;R
18,671037;8,988;0,006;R
18,671674;8,975;0,006;R
18,672322;8,98;0,006;R
18,67297;8,984;0,006;R
18,67363;8,987;0,006;R
18,674266;8,973;0,006;R
18,674914;8,979;0,006;R
18,675574;8,976;0,006;R
18,676211;8,967;0,006;R
18,676847;8,984;0,006;R
18,677507;8,993;0,006;R
18,678143;8,958;0,006;R
18,678792;8,983;0,006;R
18,679451;8,96;0,006;R
18,680088;8,964;0,006;R
18,680736;8,967;0,006;R
18,681396;8,993;0,006;R
18,682032;8,975;0,006;R
18,682681;8,98;0,006;R
18,68334;8,982;0,006;R
18,683977;8,981;0,006;R
18,684637;8,976;0,006;R
18,685273;8,968;0,006;R
18,685933;8,979;0,006;R
18,686569;8,961;0,006;R
18,687218;8,957;0,006;R
18,687877;8,973;0,006;R
18,688525;8,972;0,006;R
18,689174;8,98;0,006;R
18,689822;8,965;0,006;R
18,690481;8,969;0,006;R
18,83184;8,617;0,001;R
18,8338;8,615;0,001;R
18,83575;8,618;0,001;R
18,83771;8,622;0,001;R
18,83969;8,62;0,001;R
18,84166;8,613;0,001;R
18,84365;8,602;0,001;R
18,84561;8,617;0,001;R
18,84758;8,609;0,001;R
18,84955;8,601;0,001;R
18,85152;8,62;0,001;R
18,85348;8,614;0,001;R
18,85544;8,599;0,001;R
18,85741;8,609;0,001;R
18,85941;8,608;0,001;R
18,86139;8,63;0,001;R
18,86338;8,597;0,001;R
18,86805;8,604;0,001;R
19,498711;9,108;0,006;R
19,499336;9,106;0,006;R
19,499961;9,095;0,006;R
19,500586;9,104;0,006;R
19,501211;9,093;0,006;R
19,501836;9,109;0,006;R
19,502461;9,108;0,006;R
19,503086;9,106;0,006;R
19,503711;9,113;0,006;R
19,504336;9,114;0,006;R
19,504961;9,092;0,006;R
19,505586;9,098;0,006;R
19,506211;9,101;0,006;R
19,506824;9,092;0,006;R
19,507449;9,11;0,006;R
19,508074;9,118;0,006;R
19,508699;9,105;0,006;R
19,509312;9,102;0,006;R
19,509937;9,108;0,006;R
19,510562;9,112;0,006;R
19,511187;9,093;0,006;R
19,511812;9,114;0,006;R
19,512437;9,131;0,006;R
19,513062;9,098;0,006;R
19,513676;9,111;0,006;R
19,514301;9,093;0,006;R
19,514926;9,098;0,006;R
19,515562;9,127;0,006;R
19,516164;9,102;0,005;R
19,516778;9,126;0,006;R
19,517403;9,106;0,006;R
19,518016;9,107;0,006;R
19,51863;9,099;0,005;R
19,519255;9,138;0,005;R
19,519868;9,09;0,005;R
19,520493;9,123;0,005;R
19,521118;9,104;0,006;R
19,521743;9,102;0,005;R
19,522368;9,099;0,005;R
19,522993;9,125;0,005;R
19,523618;9,127;0,005;R
19,524243;9,119;0,005;R
19,524868;9,094;0,005;R
19,525493;9,114;0,005;R
19,526118;9,12;0,005;R
19,526743;9,122;0,005;R
19,52738;9,114;0,005;R
19,527993;9,106;0,005;R
19,528618;9,113;0,005;R
19,529243;9,11;0,005;R
19,529868;9,116;0,005;R
19,530493;9,11;0,005;R
19,531118;9,106;0,005;R
19,531731;9,096;0,005;R
19,532356;9,13;0,005;R
19,532981;9,112;0,005;R
19,533606;9,108;0,005;R
19,534231;9,13;0,005;R
19,534856;9,111;0,005;R
19,535481;9,131;0,005;R
19,536106;9,096;0,005;R
19,536708;9,101;0,005;R
19,537333;9,114;0,005;R
19,537981;9,105;0,005;R
19,53863;9,103;0,005;R
19,539278;9,11;0,005;R
19,539903;9,119;0,005;R
19,540528;9,104;0,005;R
19,541164;9,098;0,005;R
19,541801;9,104;0,005;R
19,542437;9,114;0,005;R
19,543074;9,106;0,005;R
19,543711;9,1;0,005;R
19,544347;9,089;0,005;R
19,544995;9,11;0,005;R
19,54562;9,111;0,005;R
19,546245;9,117;0,005;R
19,546882;9,121;0,005;R
19,547518;9,135;0,005;R
19,548167;9,126;0,005;R
19,548803;9,102;0,005;R
19,54944;9,099;0,005;R
19,575944;9,134;0,005;R
19,576581;9,124;0,005;R
19,577206;9,139;0,005;R
19,577843;9,124;0,005;R
19,578479;9,136;0,005;R
19,579093;9,139;0,005;R
19,579729;9,129;0,005;R
19,580343;9,122;0,005;R
19,580979;9,133;0,005;R
19,581627;9,139;0,005;R
19,582241;9,126;0,005;R
19,582877;9,129;0,005;R
19,583514;9,141;0,005;R
19,584139;9,131;0,005;R
19,584764;9,142;0,005;R
19,5854;9,132;0,005;R
19,586037;9,144;0,005;R
19,586662;9,145;0,005;R
19,587299;9,147;0,005;R
19,587935;9,141;0,005;R
19,58856;9,133;0,005;R
19,589197;9,126;0,005;R
19,589833;9,125;0,005;R
19,590447;9,139;0,005;R
19,591083;9,127;0,005;R
19,59172;9,135;0,005;R
19,592356;9,139;0,005;R
19,59297;9,146;0,005;R
19,593606;9,146;0,005;R
19,594243;9,148;0,005;R
19,59488;9,133;0,005;R
19,595528;9,14;0,005;R
19,596164;9,139;0,005;R
19,596789;9,142;0,005;R
19,597414;9,125;0,005;R
19,598051;9,135;0,005;R
19,598687;9,15;0,005;R
19,599336;9,144;0,005;R
19,599972;9,138;0,005;R
19,600597;9,137;0,005;R
19,601211;9,132;0,005;R
19,601847;9,133;0,005;R
19,602484;9,141;0,005;R
19,60312;9,134;0,005;R
19,603757;9,135;0,005;R
19,604393;9,143;0,005;R
19,60503;9,141;0,005;R
19,605667;9,146;0,005;R
19,606303;9,137;0,005;R
19,60694;9,133;0,005;R
19,607576;9,134;0,005;R
19,608201;9,145;0,005;R
19,608826;9,141;0,005;R
19,609463;9,137;0,005;R
19,610099;9,136;0,005;R
19,610736;9,131;0,005;R
19,611384;9,124;0,005;R
19,612009;9,122;0,005;R
19,612634;9,127;0,005;R
19,613271;9,135;0,005;R
19,613907;9,131;0,005;R
19,614544;9,124;0,005;R
19,615192;9,119;0,005;R
19,615817;9,116;0,005;R
19,616442;9,119;0,005;R
19,617079;9,116;0,005;R
19,617715;9,127;0,005;R
19,618363;9,126;0,005;R
19,618988;9,121;0,005;R
19,619613;9,129;0,005;R
19,62025;9,106;0,005;R
19,620887;9,129;0,005;R
19,621535;9,122;0,005;R
19,62216;9,108;0,005;R
19,622796;9,113;0,005;R
19,623433;9,136;0,005;R
19,624081;9,108;0,005;R
19,624718;9,103;0,005;R
19,625366;9,124;0,005;R
19,626002;9,124;0,005;R
19,626627;9,113;0,005;R
19,627275;9,113;0,005;R
19,627912;9,106;0,005;R
19,628549;9,117;0,005;R
19,629185;9,114;0,005;R
19,629833;9,124;0,005;R
19,630458;9,111;0,006;R
19,631095;9,123;0,005;R
19,631731;9,122;0,005;R
19,632368;9,113;0,005;R
19,633005;9,116;0,005;R
19,633641;9,122;0,006;R
19,634278;9,121;0,005;R
19,634914;9,117;0,005;R
19,635551;9,128;0,006;R
19,636187;9,117;0,006;R
19,636824;9,106;0,006;R
19,637461;9,128;0,006;R
19,638109;9,121;0,006;R
19,638745;9,113;0,006;R
19,639382;9,121;0,005;R
19,64003;9,126;0,006;R
19,640667;9,133;0,006;R
19,641303;9,129;0,006;R
19,64194;9,119;0,006;R
19,642576;9,131;0,006;R
19,643224;9,124;0,006;R
19,643861;9,126;0,006;R
19,644498;9,124;0,006;R
19,645146;9,119;0,006;R
19,645782;9,125;0,006;R
19,646419;9,122;0,006;R
19,647067;9,109;0,006;R
19,647727;9,106;0,006;R
19,648363;9,1;0,006;R
19,649;9,125;0,006;R
19,649648;9,133;0,006;R
19,650296;9,123;0,006;R
19,650921;9,127;0,006;R
19,651558;9,135;0,006;R
19,652206;9,106;0,006;R
19,652854;9,111;0,006;R
19,653502;9,104;0,006;R
19,654127;9,101;0,006;R
19,654764;9,111;0,006;R
19,655412;9,121;0,006;R
19,65606;9,117;0,006;R
19,656708;9,13;0,006;R
19,657356;9,115;0,006;R
19,658005;9,11;0,006;R
19,658653;9,109;0,006;R
19,659301;9,125;0,006;R
19,659949;9,116;0,006;R
19,660597;9,124;0,006;R
19,661245;9,116;0,006;R
19,661893;9,114;0,006;R
19,662542;9,118;0,006;R
19,66319;9,107;0,006;R
19,663838;9,108;0,006;R
19,664486;9,126;0,006;R
19,665123;9,131;0,006;R
19,665759;9,114;0,006;R
19,666407;9,126;0,006;R
19,667044;9,101;0,006;R
19,667681;9,1;0,006;R
19,668329;9,123;0,006;R
19,668977;9,111;0,006;R
19,669637;9,104;0,006;R
19,670296;9,127;0,006;R
19,670933;9,103;0,006;R
19,671569;9,112;0,006;R
19,672218;9,13;0,006;R
19,672866;9,124;0,006;R
19,673525;9,124;0,006;R
19,674185;9,096;0,006;R
19,674822;9,105;0,006;R
19,67547;9,119;0,006;R
19,676118;9,132;0,006;R
19,676766;9,111;0,006;R
19,677426;9,108;0,006;R
19,678074;9,125;0,006;R
19,678734;9,108;0,006;R
19,679382;9,107;0,006;R
19,68003;9,108;0,006;R
19,68069;9,106;0,006;R
19,681326;9,108;0,006;R
19,681974;9,118;0,006;R
19,682634;9,108;0,006;R
19,683271;9,113;0,006;R
19,683919;9,11;0,006;R
19,684579;9,123;0,006;R
19,685227;9,108;0,006;R
19,685887;9,115;0,006;R
19,686523;9,109;0,006;R
19,687171;9,125;0,006;R
19,687831;9,126;0,006;R
19,688479;9,108;0,006;R
19,689139;9,117;0,006;R
19,689799;9,107;0,006;R
19,690447;9,114;0,006;R
19,79717;8,747;0,003;R
19,79717;8,748;0,002;R
19,79747;8,752;0,003;R
19,79777;8,742;0,003;R
19,79807;8,767;0,002;R
19,79807;8,765;0,003;R
19,79838;8,77;0,003;R
19,79868;8,757;0,002;R
19,79868;8,756;0,003;R
19,79897;8,753;0,002;R
19,79897;8,752;0,003;R
19,79928;8,756;0,003;R
19,79958;8,75;0,002;R
19,79958;8,749;0,003;R
19,79989;8,763;0,002;R
19,79989;8,762;0,003;R
20,495956;8,98;0,006;R
20,496581;8,981;0,006;R
20,497206;8,979;0,005;R
20,497831;8,978;0,005;R
20,498456;8,973;0,005;R
20,499081;8,987;0,005;R
20,499706;8,985;0,005;R
20,500331;8,98;0,006;R
20,500968;8,971;0,006;R
20,501581;8,983;0,005;R
20,502194;8,971;0,005;R
20,502808;8,981;0,005;R
20,503433;8,978;0,005;R
20,504058;8,987;0,005;R
20,504671;8,982;0,005;R
20,505285;8,98;0,005;R
20,505898;8,979;0,005;R
20,506512;8,955;0,005;R
20,507125;8,979;0,005;R
20,50775;8,978;0,005;R
20,508375;8,971;0,005;R
20,509;8,955;0,005;R
20,509625;8,978;0,005;R
20,51025;8,971;0,005;R
20,510875;8,995;0,005;R
20,5115;8,974;0,005;R
20,512125;8,98;0,005;R
20,512762;8,975;0,005;R
20,513387;8,965;0,005;R
20,514;8,975;0,005;R
20,514625;8,973;0,005;R
20,51525;8,974;0,005;R
20,515875;8,957;0,005;R
20,516488;8,956;0,005;R
20,517102;8,956;0,005;R
20,517715;8,978;0,005;R
20,51834;8,968;0,005;R
20,518977;8,978;0,005;R
20,519602;8,959;0,005;R
20,520227;8,966;0,005;R
20,520852;8,973;0,005;R
20,521465;8,971;0,005;R
20,52209;8,97;0,005;R
20,522704;8,979;0,005;R
20,523329;8,966;0,005;R
20,523954;8,969;0,005;R
20,52459;8,989;0,005;R
20,525215;8,958;0,005;R
20,525829;8,973;0,005;R
20,526442;8,961;0,005;R
20,527067;8,972;0,005;R
20,527681;8,98;0,005;R
20,528306;8,964;0,005;R
20,528931;8,987;0,005;R
20,529567;8,961;0,005;R
20,530192;8,976;0,005;R
20,530806;8,967;0,005;R
20,531419;8,979;0,005;R
20,532032;8,97;0,005;R
20,532657;8,97;0,005;R
20,533282;8,976;0,005;R
20,533919;8,965;0,005;R
20,534544;8,983;0,005;R
20,535157;8,977;0,005;R
20,535782;8,976;0,005;R
20,536419;8,973;0,005;R
20,537044;8,963;0,005;R
20,537657;8,97;0,005;R
20,538294;8,986;0,005;R
20,538919;8,97;0,005;R
20,539532;8,966;0,005;R
20,540157;8,969;0,005;R
20,540794;8,976;0,005;R
20,541419;8,97;0,005;R
20,542044;8,984;0,005;R
20,542657;8,966;0,005;R
20,543294;8,961;0,005;R
20,543919;8,973;0,005;R
20,544532;8,961;0,005;R
20,545169;8,961;0,005;R
20,545794;8,96;0,005;R
20,546407;8,956;0,005;R
20,547044;8,978;0,005;R
20,573155;8,987;0,005;R
20,57378;8,99;0,005;R
20,574405;8,99;0,005;R
20,57503;8,985;0,005;R
20,575655;8,977;0,005;R
