Tiempo desde erupcion (d);Magnitud;error (mag);Banda
85,416517;11,605;0,021;R
85,417165;11,601;0,021;R
85,417837;11,62;0,021;R
85,418496;11,59;0,022;R
85,419145;11,632;0,022;R
85,419804;11,596;0,022;R
85,420476;11,581;0,022;R
85,421124;11,615;0,021;R
85,421784;11,635;0,022;R
85,422443;11,6;0,022;R
85,423091;11,638;0,022;R
85,423751;11,644;0,021;R
85,424422;11,627;0,022;R
85,425082;11,664;0,021;R
85,425753;11,58;0,023;R
85,426402;11,645;0,023;R
85,427061;11,572;0,022;R
85,427733;11,639;0,023;R
85,428392;11,662;0,023;R
85,429064;11,598;0,022;R
85,429723;11,594;0,022;R
85,430395;11,562;0,023;R
85,431043;11,605;0,023;R
85,431714;11,596;0,023;R
85,432362;11,632;0,023;R
85,433034;11,654;0,023;R
85,433682;11,614;0,023;R
85,434341;11,588;0,023;R
85,435013;11,622;0,022;R
85,435672;11,588;0,023;R
85,436344;11,608;0,023;R
85,437003;11,591;0,022;R
85,437675;11,636;0,022;R
85,438323;11,594;0,022;R
85,438994;11,637;0,022;R
85,439642;11,611;0,022;R
85,440314;11,591;0,023;R
85,440962;11,63;0,023;R
85,441633;11,609;0,022;R
85,442304;11,594;0,022;R
85,442964;11,68;0,023;R
85,443635;11,615;0,022;R
85,444284;11,632;0,022;R
85,444955;11,571;0,022;R
85,445615;11,635;0,021;R
85,446286;11,614;0,022;R
85,446934;11,65;0,022;R
85,447605;11,564;0,023;R
85,448265;11,603;0,021;R
85,448936;11,58;0,022;R
85,449584;11,607;0,022;R
85,450256;11,634;0,022;R
85,450904;11,619;0,022;R
85,451575;11,622;0,022;R
85,452246;11,623;0,022;R
85,452895;11,619;0,023;R
85,453566;11,612;0,022;R
85,454237;11,59;0,024;R
85,454885;11,568;0,022;R
85,455557;11,605;0,022;R
85,456205;11,581;0,022;R
85,456876;11,61;0,023;R
85,457524;11,626;0,023;R
85,458196;11,62;0,023;R
85,458844;11,563;0,024;R
85,459515;11,584;0,024;R
85,460175;11,541;0,022;R
85,460834;11,647;0,022;R
85,461494;11,607;0,022;R
85,462165;11,568;0,022;R
85,462825;11,562;0,022;R
85,463496;11,539;0,022;R
85,464156;11,584;0,022;R
85,464816;11,626;0,022;R
85,465487;11,604;0,021;R
85,466147;11,526;0,023;R
85,466807;11,611;0,022;R
85,467478;11,616;0,023;R
85,468138;11,583;0,022;R
85,468797;11,556;0,021;R
85,469469;11,627;0,023;R
85,47014;11,594;0,023;R
85,470788;11,604;0,022;R
85,471459;11,6;0,022;R
85,472119;11,553;0,022;R
85,82719;11,435;0,002;R
85,88439;11,404;0,002;R
85,88626;10,775;0,004;R
85,93078;11,398;0,002;R
85,98306;11,426;0,002;R
86,03109;11,407;0,002;R
86,07777;11,412;0,003;R
86,409677;11,54;0,021;R
86,410348;11,531;0,022;R
86,410996;11,537;0,021;R
86,411668;11,491;0,021;R
86,412328;11,515;0,022;R
86,412976;11,564;0,021;R
86,413635;11,535;0,022;R
86,414295;11,515;0,022;R
86,414943;11,484;0,022;R
86,415591;11,512;0,022;R
86,416251;11,506;0,021;R
86,416922;11,497;0,022;R
86,417571;11,577;0,021;R
86,41823;11,476;0,021;R
86,41889;11,506;0,023;R
86,41955;11,548;0,025;R
86,420209;11,507;0,028;R
86,420881;11,526;0,029;R
86,421552;11,519;0,026;R
86,422212;11,563;0,026;R
86,42286;11,496;0,024;R
86,423531;11,531;0,035;R
86,424179;11,574;0,035;R
86,424851;11,536;0,029;R
86,42551;11,569;0,058;R
86,42617;11,508;0,026;R
86,42683;11,554;0,03;R
86,42749;11,519;0,023;R
86,428161;11,519;0,021;R
86,428821;11,536;0,022;R
86,429492;11,532;0,022;R
86,43014;11,513;0,022;R
86,4308;11,545;0,021;R
86,431471;11,494;0,021;R
86,432119;11,576;0,021;R
86,43279;11,56;0,022;R
86,433439;11,505;0,022;R
86,43411;11,509;0,021;R
86,434758;11,491;0,021;R
86,435429;11,468;0,021;R
86,436089;11,512;0,022;R
86,43676;11,52;0,021;R
86,43742;11,492;0,021;R
86,438068;11,495;0,022;R
86,43874;11,505;0,022;R
86,439399;11,485;0,021;R
86,440071;11,511;0,024;R
86,440719;11,53;0,026;R
86,44139;11,513;0,023;R
86,44205;11,545;0,025;R
86,442698;11,531;0,021;R
86,443369;11,489;0,022;R
86,444017;11,512;0,021;R
86,444689;11,531;0,022;R
86,445337;11,553;0,02;R
86,446008;11,516;0,021;R
86,446679;11,557;0,022;R
86,447328;11,548;0,023;R
86,447999;11,551;0,021;R
86,448659;11,495;0,021;R
86,449318;11,505;0,021;R
86,449966;11,482;0,022;R
86,450638;11,613;0,022;R
86,451286;11,485;0,021;R
86,451957;11,507;0,023;R
86,452628;11,489;0,022;R
86,453288;11,492;0,024;R
86,453959;11,526;0,023;R
86,454608;11,529;0,022;R
86,45529;11,557;0,024;R
86,455962;11,517;0,022;R
86,45661;11,517;0,022;R
86,457281;11,508;0,023;R
86,457953;11,552;0,022;R
86,458624;11,597;0,022;R
86,459284;11,546;0,023;R
86,459943;11,5;0,023;R
86,460603;11,513;0,024;R
86,461274;11,55;0,024;R
86,461946;11,473;0,023;R
86,462605;11,524;0,022;R
86,463253;11,483;0,022;R
86,463936;11,498;0,023;R
86,464608;11,504;0,022;R
86,465267;11,517;0,021;R
86,465927;11,581;0,022;R
86,466598;11,512;0,022;R
86,467246;11,544;0,022;R
86,467918;11,538;0,026;R
86,468589;11,47;0,051;R
86,46926;11,53;0,042;R
86,82123;11,51;0,003;R
86,82446;10,995;0,003;R
86,87358;11,654;0,007;R
86,8739;11,632;0,007;R
86,87421;11,627;0,007;R
86,87453;11,623;0,007;R
86,87485;11,655;0,007;R
86,87516;11,63;0,007;R
86,87548;11,633;0,007;R
86,87579;11,629;0,007;R
86,87611;11,631;0,007;R
86,87642;11,635;0,007;R
87,406911;11,617;0,023;R
87,407571;11,658;0,023;R
87,408242;11,631;0,023;R
87,40889;11,614;0,023;R
87,40955;11,663;0,023;R
87,410209;11,637;0,022;R
87,410869;11,636;0,022;R
87,411529;11,611;0,022;R
87,412189;11,647;0,022;R
87,41286;11,612;0,022;R
87,41352;11,628;0,021;R
87,414168;11,616;0,022;R
87,414839;11,613;0,023;R
87,415487;11,628;0,023;R
87,416147;11,623;0,023;R
87,416807;11,617;0,022;R
87,417478;11,637;0,021;R
87,418126;11,635;0,022;R
87,418786;11,657;0,023;R
87,419446;11,654;0,022;R
87,420117;11,633;0,021;R
87,420765;11,633;0,023;R
87,421425;11,595;0,023;R
87,422084;11,596;0,022;R
87,422744;11,655;0,022;R
87,423392;11,624;0,022;R
87,424064;11,665;0,022;R
87,424723;11,663;0,023;R
87,425371;11,617;0,023;R
87,42602;11,639;0,022;R
87,426679;11,635;0,022;R
87,427351;11,608;0,022;R
87,42801;11,625;0,022;R
87,428682;11,652;0,022;R
87,42933;11,665;0,021;R
87,42999;11,645;0,022;R
87,430649;11,655;0,022;R
87,431309;11,694;0,023;R
87,43198;11,664;0,022;R
87,43264;11,643;0,022;R
87,433311;11,662;0,022;R
87,433959;11,652;0,024;R
87,434631;11,66;0,022;R
87,43529;11,64;0,022;R
87,435939;11,644;0,023;R
87,43661;11,588;0,023;R
87,43727;11,659;0,023;R
87,437929;11,658;0,023;R
87,438601;11,615;0,023;R
87,439249;11,639;0,023;R
87,43992;11,662;0,022;R
87,440568;11,632;0,023;R
87,441228;11,68;0,023;R
87,441899;11,651;0,022;R
87,442571;11,72;0,023;R
87,443219;11,675;0,022;R
87,44389;11,642;0,022;R
87,44455;11,662;0,021;R
87,445221;11,657;0,023;R
87,445881;11,647;0,024;R
87,44654;11,637;0,025;R
87,4472;11,658;0,024;R
87,447848;11,637;0,024;R
87,44852;11,637;0,024;R
87,449179;11,638;0,024;R
87,449839;11,604;0,026;R
87,45051;11,67;0,024;R
87,45117;11,633;0,023;R
87,451841;11,634;0,023;R
87,452501;11,629;0,024;R
87,453161;11,642;0,024;R
87,453821;11,6;0,023;R
87,45448;11,602;0,023;R
87,45514;11,654;0,024;R
87,455811;11,668;0,022;R
87,456471;11,656;0,022;R
87,457131;11,647;0,022;R
87,45779;11,643;0,022;R
87,458462;11,659;0,023;R
87,45911;11,617;0,022;R
87,459781;11,613;0,022;R
87,460441;11,62;0,035;R
87,461101;11,613;0,034;R
87,461749;11,627;0,032;R
87,46242;11,662;0,031;R
87,463103;11,655;0,032;R
87,463751;11,627;0,033;R
87,464422;11,636;0,033;R
87,465105;11,632;0,022;R
87,465765;11,661;0,023;R
87,466436;11,638;0,023;R
87,68043;11,66;0,008;R
87,68074;11,627;0,008;R
87,68104;11,636;0,008;R
87,68136;11,655;0,008;R
87,68167;11,664;0,008;R
87,68198;11,633;0,008;R
87,68229;11,643;0,008;R
87,68259;11,652;0,008;R
87,68291;11,664;0,008;R
87,68321;11,637;0,008;R
87,76947;11,043;0,003;R
88,404203;11,542;0,021;R
88,404885;11,567;0,021;R
88,405545;11,586;0,021;R
88,406193;11,588;0,021;R
88,406865;11,57;0,022;R
88,407536;11,583;0,021;R
88,408196;11,58;0,021;R
88,408855;11,583;0,02;R
88,409527;11,592;0,022;R
88,410198;11,631;0,021;R
88,410846;11,597;0,021;R
88,411529;11,583;0,021;R
88,412189;11,543;0,021;R
88,412837;11,625;0,021;R
88,413485;11,562;0,021;R
88,414145;11,59;0,021;R
88,414816;11,597;0,02;R
88,415464;11,548;0,02;R
88,416124;11,573;0,021;R
88,416795;11,555;0,021;R
88,417455;11,553;0,021;R
88,418138;11,592;0,021;R
88,418786;11,586;0,021;R
88,419446;11,579;0,022;R
88,420117;11,6;0,021;R
88,420777;11,603;0,02;R
88,421436;11,562;0,021;R
88,422108;11,577;0,02;R
88,422767;11,549;0,021;R
88,423427;11,6;0,021;R
88,424098;11,541;0,02;R
88,424746;11,582;0,021;R
88,425418;11,633;0,021;R
88,426078;11,625;0,02;R
88,426737;11,591;0,021;R
88,427409;11,591;0,021;R
88,428068;11,566;0,021;R
88,42874;11,539;0,021;R
88,429399;11,639;0,021;R
88,430047;11,555;0,021;R
88,430707;11,571;0,021;R
88,431378;11,544;0,021;R
88,432027;11,586;0,02;R
88,432686;11,596;0,021;R
88,433358;11,57;0,021;R
88,434006;11,552;0,02;R
88,434677;11,555;0,021;R
88,435325;11,572;0,021;R
88,435985;11,573;0,021;R
88,436645;11,572;0,021;R
88,437316;11,638;0,021;R
88,437976;11,585;0,021;R
88,438624;11,617;0,021;R
88,439284;11,551;0,021;R
88,439955;11,582;0,02;R
88,440603;11,579;0,02;R
88,441274;11,581;0,022;R
88,441934;11,572;0,022;R
88,442605;11,57;0,022;R
88,443265;11,544;0,023;R
88,443925;11,605;0,023;R
88,444573;11,613;0,022;R
88,445244;11,609;0,023;R
88,445892;11,576;0,022;R
88,446564;11,577;0,022;R
88,447212;11,595;0,023;R
88,447883;11,555;0,022;R
88,448543;11,558;0,022;R
88,449191;11,576;0,021;R
88,449862;11,628;0,021;R
88,45051;11,618;0,022;R
88,451182;11,604;0,021;R
88,45183;11,639;0,033;R
88,452501;11,567;0,033;R
88,453161;11,59;0,037;R
88,453832;11,59;0,036;R
88,454492;11,562;0,037;R
88,455163;11,568;0,036;R
88,455823;11,573;0,036;R
88,456494;11,584;0,034;R
88,457154;11,599;0,038;R
88,457814;11,553;0,036;R
88,458485;11,603;0,022;R
88,459156;11,547;0,022;R
88,459804;11,567;0,023;R
88,460476;11,574;0,021;R
88,461807;11,557;0,022;R
88,462466;11,602;0,022;R
88,463126;11,638;0,022;R
88,463786;11,537;0,022;R
88,464457;11,577;0,021;R
88,84923;11,593;0,007;R
88,84923;11,595;0,007;R
88,84955;11,569;0,007;R
88,84955;11,567;0,007;R
88,84987;11,572;0,007;R
88,84987;11,571;0,007;R
88,85019;11,582;0,007;R
88,85019;11,581;0,007;R
88,85051;11,568;0,007;R
88,85082;11,577;0,007;R
88,85082;11,57;0,007;R
88,85114;11,566;0,007;R
88,85114;11,567;0,007;R
88,85145;11,551;0,007;R
88,85145;11,553;0,007;R
88,85176;11,571;0,007;R
88,85176;11,563;0,007;R
88,85207;11,577;0,007;R
89,401517;11,496;0,01;R
89,402362;11,493;0,011;R
89,403219;11,474;0,011;R
89,404064;11,494;0,01;R
89,40492;11,499;0,011;R
89,405765;11,477;0,011;R
89,40661;11,489;0,011;R
89,407455;11,516;0,011;R
89,4083;11,5;0,011;R
89,409145;11,508;0,01;R
89,40999;11,491;0,01;R
89,410834;11,489;0,011;R
89,411679;11,495;0,01;R
89,412524;11,495;0,01;R
89,413369;11,491;0,011;R
89,414214;11,493;0,01;R
89,415071;11,509;0,01;R
89,415915;11,494;0,01;R
89,41676;11,496;0,01;R
89,417617;11,476;0,01;R
89,418462;11,482;0,01;R
89,419307;11,493;0,01;R
89,420152;11,491;0,01;R
89,420996;11,501;0,01;R
89,42183;11,494;0,01;R
89,422675;11,481;0,01;R
89,42352;11,486;0,01;R
89,424353;11,466;0,01;R
89,425186;11,469;0,01;R
89,426031;11,48;0,01;R
89,426876;11,483;0,011;R
89,427709;11,486;0,01;R
89,428543;11,48;0,01;R
89,429376;11,475;0,01;R
89,430209;11,489;0,01;R
89,431043;11,474;0,011;R
89,431888;11,477;0,011;R
89,432733;11,491;0,011;R
89,433589;11,498;0,011;R
89,434434;11,487;0,01;R
89,435267;11,479;0,011;R
89,436124;11,482;0,01;R
89,436969;11,491;0,01;R
89,437814;11,492;0,011;R
89,438647;11,487;0,011;R
89,439515;11,497;0,012;R
89,440348;11,48;0,011;R
89,441193;11,482;0,011;R
89,442038;11,492;0,011;R
89,442883;11,47;0,012;R
89,443728;11,478;0,012;R
89,444584;11,461;0,011;R
89,445418;11,485;0,012;R
89,446251;11,498;0,011;R
89,447108;11,474;0,011;R
89,447953;11,478;0,012;R
89,448786;11,475;0,011;R
89,449631;11,494;0,011;R
89,450476;11,479;0,01;R
89,451332;11,497;0,01;R
89,452177;11,48;0,01;R
89,45301;11,487;0,01;R
89,453844;11,487;0,011;R
89,454689;11,465;0,023;R
89,455545;11,481;0,024;R
89,456378;11,481;0,01;R
89,457235;11,473;0,011;R
89,45808;11,475;0,014;R
89,458925;11,475;0,015;R
89,459793;11,498;0,015;R
89,460626;11,489;0,015;R
89,461471;11,486;0,013;R
89,69906;11,454;0,007;R
89,69936;11,453;0,007;R
89,69968;11,471;0,007;R
89,69999;11,486;0,007;R
89,7003;11,455;0,007;R
89,70061;11,447;0,007;R
89,70093;11,449;0,007;R
89,70124;11,476;0,007;R
89,70155;11,45;0,007;R
89,70186;11,457;0,007;R
90,399284;11,526;0,011;R
90,40014;11,514;0,011;R
90,400985;11,506;0,011;R
90,401818;11,528;0,011;R
90,402675;11,518;0,011;R
90,40352;11,501;0,011;R
90,404365;11,499;0,011;R
90,405221;11,501;0,01;R
90,406066;11,501;0,01;R
90,406922;11,505;0,01;R
90,407767;11,506;0,01;R
90,408601;11,522;0,01;R
90,409457;11,521;0,011;R
90,41029;11,52;0,01;R
90,411147;11,523;0,01;R
90,411992;11,493;0,01;R
90,412825;11,536;0,01;R
90,413682;11,505;0,01;R
90,414527;11,501;0,01;R
90,415371;11,498;0,011;R
90,416216;11,516;0,01;R
90,417061;11,51;0,01;R
90,417906;11,532;0,01;R
90,418751;11,501;0,01;R
90,419596;11,489;0,01;R
90,420441;11,517;0,01;R
90,421286;11,489;0,01;R
90,422142;11,483;0,01;R
90,422987;11,512;0,01;R
90,423832;11,51;0,011;R
90,424677;11,499;0,01;R
90,425522;11,502;0,01;R
90,426367;11,509;0,01;R
90,427212;11,483;0,01;R
90,428057;11,498;0,011;R
90,428902;11,505;0,011;R
90,429746;11,509;0,011;R
90,43058;11,492;0,011;R
90,431436;11,507;0,012;R
90,432293;11,508;0,011;R
90,433138;11,483;0,011;R
90,433983;11,509;0,011;R
90,434828;11,499;0,011;R
90,435672;11,52;0,011;R
90,436517;11,497;0,011;R
90,437362;11,503;0,011;R
90,438207;11,501;0,011;R
90,439064;11,492;0,01;R
90,43992;11,504;0,011;R
90,440765;11,517;0,01;R
90,44161;11,525;0,01;R
90,442466;11,506;0,01;R
90,443311;11,507;0,011;R
90,444156;11,496;0,013;R
90,445001;11,494;0,013;R
90,445858;11,491;0,015;R
90,446714;11,507;0,016;R
90,447559;11,483;0,014;R
90,448415;11,495;0,015;R
90,449272;11,507;0,013;R
90,450117;11,491;0,011;R
90,450973;11,498;0,01;R
90,451818;11,495;0,01;R
90,452663;11,499;0,01;R
90,45352;11,488;0,011;R
90,454353;11,496;0,011;R
90,455198;11,504;0,011;R
90,456043;11,484;0,01;R
90,456888;11,505;0,01;R
90,457744;11,505;0,011;R
90,458601;11,512;0,011;R
91,395939;11,59;0,011;R
91,396784;11,592;0,011;R
91,397628;11,59;0,011;R
91,398473;11,589;0,011;R
91,399318;11,61;0,011;R
91,400163;11,571;0,011;R
91,400996;11,574;0,011;R
91,40183;11,614;0,011;R
91,402686;11,58;0,011;R
91,40352;11,595;0,011;R
91,404365;11,594;0,01;R
91,405209;11,595;0,011;R
91,406054;11,616;0,011;R
91,406899;11,573;0,011;R
91,407756;11,614;0,01;R
91,408612;11,569;0,01;R
91,409457;11,612;0,011;R
91,410302;11,587;0,011;R
91,411147;11,6;0,011;R
91,411992;11,598;0,011;R
91,412837;11,611;0,011;R
91,413682;11,607;0,011;R
91,414527;11,599;0,011;R
91,415371;11,6;0,011;R
91,416216;11,597;0,011;R
91,417061;11,589;0,011;R
91,417918;11,586;0,011;R
91,418751;11,591;0,011;R
91,419596;11,578;0,011;R
91,420441;11,587;0,011;R
91,421274;11,595;0,011;R
91,422108;11,585;0,011;R
91,423022;11,592;0,011;R
91,423878;11,585;0,011;R
91,424723;11,583;0,011;R
91,425557;11,618;0,011;R
91,426402;11,61;0,011;R
91,427246;11,57;0,011;R
91,428091;11,59;0,011;R
91,428936;11,573;0,011;R
91,429781;11,597;0,011;R
91,430638;11,613;0,012;R
91,431494;11,6;0,011;R
91,432328;11,584;0,011;R
91,433184;11,608;0,012;R
91,434017;11,597;0,013;R
91,434874;11,609;0,012;R
91,435719;11,602;0,012;R
91,436575;11,601;0,012;R
91,43742;11,59;0,012;R
91,438277;11,607;0,012;R
91,43911;11,608;0,012;R
91,439955;11,608;0,012;R
91,440811;11,6;0,013;R
91,441668;11,601;0,012;R
91,442501;11,597;0,012;R
91,443346;11,583;0,012;R
91,444203;11,599;0,012;R
91,445036;11,596;0,012;R
91,445881;11,599;0,012;R
91,446726;11,608;0,011;R
91,447571;11,59;0,011;R
91,448427;11,599;0,011;R
91,44926;11,586;0,011;R
91,450117;11,583;0,011;R
91,45095;11,613;0,011;R
91,451807;11,604;0,011;R
91,452663;11,598;0,014;R
91,453508;11,587;0,014;R
91,454365;11,592;0,013;R
91,455221;11,61;0,015;R
91,456054;11,598;0,015;R
92,393913;11,709;0,011;R
92,395476;11,701;0,012;R
92,397027;11,693;0,011;R
92,398566;11,709;0,012;R
92,400094;11,69;0,012;R
92,401645;11,688;0,012;R
92,403207;11,709;0,011;R
92,404746;11,707;0,011;R
92,406321;11,697;0,011;R
92,40786;11,694;0,012;R
92,409411;11,7;0,011;R
92,410973;11,714;0,011;R
92,412513;11,707;0,011;R
92,414052;11,731;0,011;R
92,415615;11,687;0,011;R
92,417165;11,703;0,011;R
92,418728;11,696;0,012;R
92,420279;11,716;0,011;R
92,421807;11,705;0,011;R
92,423369;11,703;0,011;R
92,42492;11,707;0,011;R
92,426483;11,72;0,011;R
92,428034;11,72;0,011;R
92,429573;11,722;0,012;R
92,431135;11,691;0,013;R
92,432686;11,712;0,012;R
92,434249;11,71;0,012;R
92,4358;11,733;0,014;R
92,437351;11,714;0,013;R
92,438902;11,705;0,013;R
92,440464;11,697;0,013;R
92,442015;11,713;0,014;R
92,443566;11,717;0,014;R
92,445117;11,712;0,012;R
92,446645;11,698;0,011;R
92,448207;11,72;0,018;R
92,44977;11,706;0,012;R
92,451309;11,702;0,012;R
92,452871;11,717;0,011;R
92,77786;11,665;0,004;R
92,85094;11,673;0,003;R
92,90325;11,671;0,003;R
92,94975;11,658;0,004;R
92,99674;11,669;0,003;R
93,04425;11,682;0,004;R
93,391089;11,779;0,012;R
93,392652;11,798;0,012;R
93,394203;11,849;0,012;R
93,395753;11,776;0,012;R
93,397304;11,758;0,012;R
93,398855;11,79;0,012;R
93,400406;11,833;0,013;R
93,401957;11,787;0,012;R
93,403508;11,79;0,012;R
93,405059;11,778;0,012;R
93,406621;11,779;0,012;R
93,408184;11,791;0,012;R
93,409758;11,816;0,012;R
93,411309;11,777;0,012;R
93,41286;11,778;0,012;R
93,414399;11,791;0,012;R
93,415962;11,769;0,012;R
93,417524;11,774;0,012;R
93,419098;11,774;0,012;R
93,420649;11,78;0,012;R
93,4222;11,77;0,012;R
93,423763;11,768;0,012;R
93,425325;11,786;0,012;R
93,426899;11,793;0,012;R
93,42845;11,77;0,012;R
93,430013;11,796;0,012;R
93,431575;11,784;0,015;R
93,433138;11,798;0,014;R
93,4347;11,799;0,014;R
93,436251;11,777;0,014;R
93,438543;11,778;0,013;R
93,440094;11,78;0,013;R
93,441656;11,777;0,013;R
93,443219;11,784;0,014;R
93,444781;11,799;0,015;R
93,446344;11,774;0,014;R
93,447906;11,804;0,013;R
93,449469;11,774;0,013;R
93,79697;11,66;0,003;R
93,80024;11,169;0,003;R
93,87138;11,85;0,012;R
93,87169;11,85;0,012;R
93,87202;11,857;0,012;R
93,87233;11,882;0,012;R
93,87264;11,891;0,012;R
93,87296;11,841;0,012;R
93,87328;11,867;0,012;R
93,87359;11,862;0,012;R
93,87391;11,867;0,012;R
93,87423;11,846;0,012;R
94,382767;11,857;0,012;R
94,384318;11,855;0,012;R
94,385869;11,874;0,012;R
94,387409;11,871;0,012;R
94,388971;11,896;0,013;R
94,390522;11,863;0,012;R
94,392073;11,853;0,012;R
94,393624;11,867;0,012;R
94,395186;11,84;0,012;R
94,396737;11,874;0,012;R
94,398277;11,869;0,012;R
94,399839;11,881;0,013;R
94,40139;11,895;0,012;R
94,402941;11,861;0,012;R
94,404492;11,887;0,012;R
94,406054;11,904;0,012;R
94,407594;11,888;0,012;R
94,409156;11,9;0,013;R
94,41073;11,871;0,012;R
94,41227;11,899;0,012;R
94,413832;11,907;0,013;R
94,415406;11,888;0,013;R
94,416946;11,892;0,012;R
94,418496;11,881;0,013;R
94,420059;11,875;0,012;R
94,42161;11,892;0,013;R
94,423172;11,873;0,013;R
94,424723;11,887;0,012;R
94,426286;11,889;0,013;R
94,427837;11,885;0,012;R
94,429399;11,882;0,013;R
94,43095;11,896;0,013;R
94,432524;11,889;0,013;R
94,434075;11,865;0,012;R
94,435638;11,901;0,012;R
94,437189;11,885;0,015;R
94,438763;11,918;0,013;R
94,440325;11,891;0,015;R
94,441876;11,875;0,014;R
94,443439;11,872;0,013;R
94,444978;11,891;0,013;R
94,44654;11,898;0,012;R
94,76171;11,825;0,005;R
94,80805;11,855;0,02;R
94,85513;11,788;0,019;R
94,85644;11,855;0,004;R
95,04248;11,837;0,017;R
95,380128;11,957;0,013;R
95,3822;11,983;0,013;R
95,384284;11,977;0,013;R
95,386355;11,987;0,013;R
95,388427;11,967;0,013;R
95,390499;11,952;0,013;R
95,392559;11,982;0,013;R
95,394631;11,959;0,013;R
95,396714;11,961;0,012;R
95,398786;11,97;0,013;R
95,400846;11,955;0,012;R
95,402929;11,96;0,013;R
95,405001;11,934;0,012;R
95,407073;11,957;0,012;R
95,409145;11,974;0,013;R
95,411216;11,964;0,013;R
95,413288;11,975;0,013;R
95,415348;11,94;0,013;R
95,417409;11,974;0,012;R
95,41948;11,96;0,013;R
95,421552;11,947;0,012;R
95,423624;11,978;0,012;R
95,425696;11,99;0,022;R
95,427756;11,953;0,02;R
95,429816;11,965;0,023;R
95,431888;11,976;0,021;R
95,433948;11,979;0,03;R
95,43602;11,968;0,029;R
95,43808;11,957;0,029;R
95,440152;11,964;0,026;R
95,442212;11,983;0,027;R
95,444272;11,961;0,024;R
95,82956;12,033;0,013;R
95,82989;12,012;0,013;R
95,83021;12,028;0,013;R
95,83051;12,005;0,013;R
95,83083;11,981;0,013;R
95,83116;12,038;0,014;R
95,83147;12,008;0,014;R
95,83177;12,022;0,014;R
95,83208;12,001;0,014;R
95,8324;12,005;0,014;R
96,374527;11,988;0,013;R
96,376564;12,005;0,012;R
96,378635;12,012;0,013;R
96,380696;12,033;0,013;R
96,382779;11,995;0,013;R
96,384851;11,997;0,013;R
96,386911;11,984;0,012;R
96,388971;11,995;0,013;R
96,391043;12,013;0,012;R
96,393103;12,009;0,013;R
96,395163;12,034;0,013;R
96,397212;12,009;0,013;R
96,399284;11,983;0,013;R
96,401355;12,019;0,013;R
96,403415;12,026;0,013;R
96,405476;11,997;0,013;R
96,407536;11,996;0,012;R
96,409596;12,021;0,013;R
96,411645;11,996;0,013;R
96,413705;12,011;0,013;R
96,415788;11,981;0,013;R
96,41786;11,987;0,013;R
96,419897;12,024;0,013;R
96,421969;12,012;0,013;R
96,424006;12,03;0,013;R
96,426078;12,015;0,013;R
96,428138;12,021;0,013;R
96,430198;12,011;0,013;R
96,43227;11,993;0,013;R
96,434318;12;0,013;R
96,436402;12,03;0,02;R
96,438485;12,02;0,023;R
96,440557;12,003;0,031;R
96,71758;11,944;0,031;R
96,71788;11,963;0,031;R
96,7182;11,966;0,038;R
96,71851;12,001;0,031;R
96,71883;11,971;0,028;R
96,71913;11,936;0,041;R
96,71945;11,965;0,036;R
96,71975;11,93;0,034;R
96,72006;11,93;0,022;R
96,72037;11,982;0,031;R
97,374434;11,983;0,013;R
97,376471;11,985;0,013;R
97,378554;11,988;0,013;R
97,380626;11,986;0,013;R
97,382686;12,006;0,013;R
97,384735;11,985;0,013;R
97,386807;12,007;0,013;R
97,388867;11,998;0,013;R
97,390939;12,027;0,014;R
97,392976;12,005;0,013;R
97,395047;11,997;0,013;R
97,397096;12,01;0,013;R
